Item_Weight,Item_MRP,Outlet_Location_Type,Item_Outlet_Sales,cbr_Item_Visibility,Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Drinks,Item_Type_Food,Item_Type_Others,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
13.3,64.951,1,1644.526,0.21239255467865106,1,0,0,1,0,0,0,1,0,1,0,0
13.853284671532847,78.6618,1,80.5618,0.33018549717938683,1,0,0,0,1,0,0,1,1,0,0,0
6.67,90.2514,3,974.0654,0.49775780010939585,0,1,0,1,0,1,0,0,0,1,0,0
20.5,192.0478,1,1549.9824,0.4828659744983825,0,1,0,1,0,0,1,0,0,1,0,0
15.1,131.531,2,2856.282,0.2711266048781117,0,1,0,1,0,0,0,1,0,1,0,0
17.0,124.6362,1,3900.9222,0.501653272686968,1,0,0,0,1,0,0,1,0,1,0,0
8.42,227.6352,2,2748.4224,0.3138175708816799,0,1,0,1,0,0,0,0,0,1,0,0
15.2,177.1054,2,3151.8972,0.4708168727757964,0,1,0,1,0,0,0,0,0,1,0,0
17.0,125.073,3,369.519,0.44376194019316484,1,0,0,0,1,0,0,0,1,0,0,0
17.6,47.806,2,1071.938,0.3767634114231294,0,1,0,1,0,0,0,0,0,1,0,0
18.0,155.0972,1,3894.93,0.4185182384268866,1,0,0,1,0,0,1,0,0,1,0,0
14.6,196.9084,3,595.2252,0.35039830030346686,1,0,0,0,1,0,0,0,1,0,0,0
5.8,89.4172,2,2498.0816,0.5087738711439648,1,0,0,1,0,0,0,0,0,1,0,0
9.8,192.2478,3,4068.7038,0.4495207374899354,1,0,0,0,1,0,1,0,0,0,1,0
13.384736495388669,250.7724,1,251.6724,0.5835887085014716,1,0,0,0,1,0,0,1,1,0,0,0
14.3,77.6302,1,950.7624,0.2974664453834656,1,0,0,1,0,0,0,1,0,1,0,0
11.1,158.8604,1,2693.8268,0.5606366748997043,1,0,0,0,1,0,0,1,0,1,0,0
17.0,171.7106,2,1711.106,0.5142670177175713,1,0,0,1,0,0,0,0,0,1,0,0
18.6,48.8376,1,1294.3152,0.5558531693087977,0,1,0,1,0,0,1,0,0,1,0,0
8.895,49.8008,2,759.012,0.4336469163466981,0,1,0,1,0,0,0,0,0,1,0,0
11.847459893048129,86.6198,3,2529.3742,0.30209985660339866,1,0,1,0,0,0,1,0,0,0,0,1
10.3,102.3648,3,1557.972,0.5274852950686177,1,0,0,1,0,0,1,0,0,0,1,0
19.25,141.8496,3,2399.5432,0.32607802967382027,0,1,0,1,0,1,0,0,0,1,0,0
12.6,210.8612,2,1254.3672,0.4581943074387894,1,0,0,1,0,0,0,1,0,1,0,0
15.3,215.7218,3,1923.4962,0.43987339677095527,0,1,0,1,0,0,1,0,0,0,1,0
12.305705009276437,184.0924,1,555.2772,0.5017735681403213,0,1,0,1,0,0,0,1,1,0,0,0
13.384736495388669,123.3414,3,4751.8146,0.23264919856742172,1,0,0,0,1,0,1,0,0,0,0,1
12.277108208955223,122.2072,3,3552.7088,0.3769864367158021,0,1,0,0,1,0,1,0,0,0,0,1
18.6,160.6236,3,1611.236,0.4257425634232844,1,0,0,1,0,0,1,0,0,0,1,0
14.5,163.621,3,815.605,0.3194449296616588,1,0,0,0,1,0,0,0,1,0,0,0
13.5,179.5976,3,2173.1712,0.27842642405502743,1,0,0,1,0,0,1,0,0,0,1,0
10.3,177.637,2,4234.488,0.42890925826946136,1,0,0,0,1,0,0,0,0,1,0,0
13.14231395348837,121.373,1,369.519,0.45047152057191586,1,0,0,0,1,0,0,1,1,0,0,0
13.14231395348837,164.6526,1,657.8104,0.4383779047751256,1,0,0,0,1,0,0,1,1,0,0,0
7.155,33.8874,3,35.2874,0.6553868033681224,0,1,0,1,0,0,0,0,1,0,0,0
16.5,39.7506,3,227.7036,0.233245279473383,1,0,0,0,1,0,1,0,0,0,1,0
5.59,63.1168,3,191.7504,0.4558760467698407,0,1,0,1,0,0,0,0,1,0,0,0
15.15,149.6708,3,300.9416,0.3595900090765291,1,0,0,0,1,0,0,0,1,0,0,0
13.1,166.1158,2,1169.8106,0.4235926653454134,1,0,0,1,0,0,0,0,0,1,0,0
8.06,232.7326,3,3696.5216,0.0,1,0,0,1,0,0,1,0,0,0,1,0
10.195,139.5838,3,4495.4816,0.0,0,1,0,1,0,0,1,0,0,0,1,0
10.1,49.8008,3,303.6048,0.3773507419815854,1,0,0,1,0,0,0,0,1,0,0,0
6.235,258.9962,3,258.9962,0.3233499132981862,1,0,0,0,1,0,0,0,1,0,0,0
12.5,198.3742,3,2587.9646,0.2749345783770326,1,0,0,1,0,0,1,0,0,0,1,0
11.35,86.1856,3,1494.0552,0.3982710606051725,0,1,0,1,0,1,0,0,0,1,0,0
9.065,96.0094,2,1713.7692,0.48708765166714346,1,0,0,1,0,0,0,0,0,1,0,0
11.65,85.1908,2,671.1264,0.4240985757068091,0,1,0,1,0,0,0,0,0,1,0,0
18.2,57.1904,1,1640.5312,0.23035664266404676,0,1,0,1,0,0,1,0,0,1,0,0
6.115,91.0488,3,1629.8784,0.22518865494367996,0,1,0,1,0,0,1,0,0,0,1,0
6.92,90.5804,3,183.7608,0.5084668128796674,0,1,0,1,0,0,1,0,0,0,1,0
7.035,263.791,1,4996.829,0.279707892646648,1,0,0,1,0,0,1,0,0,1,0,0
18.2,139.818,1,1398.18,0.23274515167671753,1,0,0,1,0,0,0,1,0,1,0,0
10.5,218.7508,2,3255.762,0.29256440688492946,0,1,0,1,0,0,0,0,0,1,0,0
17.6,237.759,1,3545.385,0.26653420730561306,1,0,0,0,1,0,1,0,0,1,0,0
13.224769381746812,182.0976,3,6157.3184,0.2775998331380649,1,0,0,1,0,0,1,0,0,0,0,1
19.75,116.5466,2,2828.3184,0.34607540651028557,1,0,0,1,0,0,0,0,0,1,0,0
16.5,91.7146,3,2462.7942,0.3050807526033289,1,0,0,1,0,1,0,0,0,1,0,0
13.15,172.0764,3,4466.1864,0.548726216973515,0,1,0,1,0,1,0,0,0,1,0,0
7.89,117.4782,2,2026.0294,0.3305825980287598,1,0,0,1,0,0,0,1,0,1,0,0
20.5,82.8592,3,1733.7432,0.26813504462272997,0,1,0,1,0,0,1,0,0,0,1,0
16.25,123.9046,3,1120.5414,0.38626256442966356,1,0,0,1,0,0,1,0,0,0,1,0
12.6,207.2612,1,4390.2852,0.4582231897829416,1,0,0,1,0,0,0,1,0,1,0,0
12.277108208955223,92.4462,1,185.0924,0.28999597299203905,1,0,0,0,1,0,0,1,1,0,0,0
8.775,109.5228,2,994.7052,0.2786980156030851,1,0,0,1,0,0,0,0,0,1,0,0
7.42,184.6582,1,5015.4714,0.27838201625724585,0,1,0,1,0,0,0,1,0,1,0,0
8.67,145.8128,2,2444.8176,0.4029453589200007,1,0,1,0,0,0,0,1,0,1,0,0
8.77,170.5422,2,1551.9798,0.36054016389710386,0,1,0,1,0,0,0,0,0,1,0,0
19.35,238.6564,3,3575.346,0.0,0,1,0,1,0,1,0,0,0,1,0,0
16.25,96.041,3,868.869,0.44327886787632304,1,0,0,1,0,1,0,0,0,1,0,0
11.5,129.6626,2,1836.2764,0.2608160749184383,1,0,0,0,1,0,0,0,0,1,0,0
11.1,82.5908,3,1510.0344,0.21989493605919314,1,0,0,1,0,1,0,0,0,1,0,0
12.305705009276437,55.264,3,1544.656,0.31452967856861014,0,1,0,1,0,0,1,0,0,0,0,1
5.59,62.9168,2,1406.1696,0.38421351786459623,0,1,0,1,0,0,0,0,0,1,0,0
12.305705009276437,219.7456,1,884.1824,0.4307633547120032,1,0,0,1,0,0,0,1,1,0,0,0
6.55,102.9332,3,1845.5976,0.2904606946247521,1,0,0,1,0,1,0,0,0,1,0,0
6.85,261.2594,3,1046.6376,0.3370855855439249,1,0,0,1,0,0,0,0,1,0,0,0
21.25,144.1102,1,1749.7224,0.2912035868251086,1,0,0,0,1,0,1,0,0,1,0,0
12.305705009276437,84.6908,3,3691.1952,0.21960034190277922,1,0,0,1,0,0,1,0,0,0,0,1
12.8,138.7838,3,280.9676,0.5754630553504899,0,1,0,1,0,0,0,0,1,0,0,0
8.31,177.4028,1,3896.2616,0.0,0,1,0,1,0,0,0,1,0,1,0,0
12.1,179.166,1,3056.022,0.25625168525562303,1,0,1,0,0,0,0,1,0,1,0,0
12.867061281337046,194.7452,3,5872.356,0.44545904740316533,1,0,0,1,0,0,1,0,0,0,0,1
20.25,145.6418,3,3384.2614,0.0,1,0,0,0,1,1,0,0,0,1,0,0
12.277108208955223,78.2328,3,1004.0264,0.5062984291017021,1,0,0,0,1,0,1,0,0,0,0,1
12.987879554655871,262.891,1,788.973,0.0,0,1,0,1,0,0,0,1,1,0,0,0
16.75,156.163,1,2816.334,0.0,1,0,0,1,0,0,0,1,0,1,0,0
7.075,145.3128,2,1869.5664,0.3881199632597685,1,0,0,1,0,0,0,0,0,1,0,0
11.1,163.1526,2,1808.9786,0.3774277147678082,0,1,0,1,0,0,0,1,0,1,0,0
6.63,55.4588,3,343.5528,0.22228918296928415,0,1,0,1,0,0,1,0,0,0,1,0
8.935,54.9298,1,1348.245,0.34269263889062784,1,0,0,1,0,0,1,0,0,1,0,0
7.935,51.435,2,499.35,0.2583989630917504,1,0,0,1,0,0,0,0,0,1,0,0
7.485,112.1228,1,1215.7508,0.4106141677767268,1,0,0,1,0,0,1,0,0,1,0,0
9.5,253.3724,3,755.0172,0.4210557697740336,1,0,0,1,0,0,1,0,0,0,1,0
18.35,193.1162,1,2693.8268,0.3125850059946421,1,0,0,0,1,0,1,0,0,1,0,0
6.365,60.1536,1,490.0288,0.1945152192125228,1,0,0,1,0,0,1,0,0,1,0,0
11.1,149.1366,1,4231.8248,0.39135627288643804,1,0,0,1,0,0,1,0,0,1,0,0
11.395,149.2708,2,2407.5328,0.0,1,0,0,0,1,0,0,0,0,1,0,0
9.895,260.2278,3,4165.2448,0.3655831972759613,0,1,0,1,0,0,1,0,0,0,1,0
7.68,86.4224,2,511.3344,0.5353363965829465,1,0,0,0,1,0,0,0,0,1,0,0
13.65,56.493,2,509.337,0.42583597210215096,1,0,0,0,1,0,0,1,0,1,0,0
15.75,98.57,2,2496.75,0.5130526388436318,1,0,0,0,1,0,0,1,0,1,0,0
10.195,196.1794,1,2926.191,0.5266768840261757,0,1,0,1,0,0,1,0,0,1,0,0
10.895,50.2666,3,820.2656,0.30058388138968567,1,0,0,0,1,0,1,0,0,0,1,0
12.277108208955223,195.711,3,5499.508,0.43150734376285105,0,1,0,0,1,0,1,0,0,0,0,1
17.7,48.3034,1,777.6544,0.25507825356888736,0,1,0,1,0,0,0,1,0,1,0,0
17.25,263.391,2,6311.784,0.43850160245614966,1,0,1,0,0,0,0,1,0,1,0,0
18.6,161.0236,3,3705.8428,0.42504806100081705,1,0,0,1,0,1,0,0,0,1,0,0
13.8,108.0254,2,759.6778,0.23669937611340794,1,0,0,1,0,0,0,1,0,1,0,0
11.1,165.5526,3,1973.4312,0.0,0,1,0,1,0,0,1,0,0,0,1,0
10.195,195.111,2,3731.809,0.23225637408769834,0,1,0,1,0,0,0,0,0,1,0,0
5.88,153.8998,1,2922.1962,0.15322892808604727,1,0,1,0,0,0,1,0,0,1,0,0
11.15,163.0526,2,2302.3364,0.31892426866813683,1,0,0,0,1,0,0,0,0,1,0,0
13.224769381746812,92.0462,1,277.6386,0.5577707592411968,1,0,0,1,0,0,0,1,1,0,0,0
11.6,142.0154,3,850.8924,0.3451373646095522,1,0,1,0,0,0,1,0,0,0,1,0
12.305705009276437,139.2496,3,1976.0944,0.44688132352210486,1,0,0,1,0,0,1,0,0,0,0,1
12.1,163.5526,1,2302.3364,0.22597680342491905,1,0,0,1,0,0,0,1,0,1,0,0
12.987879554655871,110.657,1,659.142,0.3606366563378276,1,0,0,1,0,0,0,1,1,0,0,0
4.635,126.9994,2,1798.9916,0.5213255591516641,1,0,0,1,0,0,0,0,0,1,0,0
8.51,142.247,2,2004.058,0.3733737123275418,1,0,0,0,1,0,0,0,0,1,0,0
9.6,167.3158,2,1838.2738,0.4583291462611066,1,0,1,0,0,0,0,1,0,1,0,0
17.25,96.9068,2,1458.102,0.3622431137591477,0,1,0,1,0,0,0,0,0,1,0,0
15.0,140.4838,2,1685.8056,0.35568796038112277,1,0,0,0,1,0,0,0,0,1,0,0
16.75,87.6856,1,1494.0552,0.505128196712455,1,0,0,1,0,0,0,1,0,1,0,0
8.365,39.2506,3,75.9012,0.4935933304566005,1,0,1,0,0,0,0,0,1,0,0,0
11.847459893048129,261.291,1,788.973,0.0,1,0,1,0,0,0,0,1,1,0,0,0
18.85,161.8578,3,3530.0716,0.5164599713392355,1,0,1,0,0,0,1,0,0,0,1,0
6.615,198.7426,2,1186.4556,0.4545442556538075,1,0,0,1,0,0,0,0,0,1,0,0
5.75,115.3176,1,572.588,0.4222537219984267,0,1,0,1,0,0,1,0,0,1,0,0
10.0,113.3544,3,3467.4864,0.4642449302016878,1,0,0,1,0,0,1,0,0,0,1,0
13.1,188.9898,2,4303.0654,0.18233145131466577,1,0,0,1,0,0,0,1,0,1,0,0
10.1,223.0088,1,671.1264,0.3771989699894693,0,1,0,1,0,0,1,0,0,1,0,0
12.867061281337046,79.0302,3,1901.5248,0.2969855034171063,1,0,0,1,0,0,1,0,0,0,0,1
11.65,83.4908,2,503.3448,0.4235879150843237,0,1,0,1,0,0,0,0,0,1,0,0
13.14231395348837,94.6436,3,4065.3748,0.4310872270667986,1,0,0,0,1,0,1,0,0,0,0,1
9.3,90.4172,3,1249.0408,0.3507238678552351,1,0,0,1,0,0,1,0,0,0,1,0
19.6,45.3718,2,614.5334,0.28955156614878086,1,0,0,1,0,0,0,0,0,1,0,0
11.35,51.5008,3,607.2096,0.313910335873549,1,0,0,1,0,0,1,0,0,0,1,0
5.44,178.137,2,3175.866,0.2576140293659317,0,1,0,0,1,0,0,0,0,1,0,0
14.65,50.8692,2,788.3072,0.5565148034154774,1,0,0,1,0,0,0,0,0,1,0,0
12.35,78.5328,2,695.0952,0.5706468137069485,0,1,0,0,1,0,0,1,0,1,0,0
12.85,253.7382,2,2271.0438,0.5348344845663184,0,1,0,1,0,0,0,0,0,1,0,0
17.1,85.5566,1,1860.2452,0.0,1,0,0,1,0,0,1,0,0,1,0,0
11.6,240.6222,3,2868.2664,0.5240239558420294,0,1,0,1,0,1,0,0,0,1,0,0
7.445,75.5354,2,1956.1204,0.3357400613807785,1,0,0,0,1,0,0,0,0,1,0,0
13.224769381746812,142.8786,1,433.4358,0.5591727794988832,0,1,0,1,0,0,0,1,1,0,0,0
13.224769381746812,63.2194,1,247.6776,0.6532231561976539,0,1,0,1,0,0,0,1,1,0,0,0
6.135,161.1236,3,644.4944,0.48699957273748995,1,0,1,0,0,0,1,0,0,0,1,0
8.68,97.7384,3,98.5384,0.24546013762875535,1,0,0,1,0,0,0,0,1,0,0,0
18.5,132.5284,2,1318.284,0.32376502993683764,1,0,0,0,1,0,0,1,0,1,0,0
14.3,79.4302,3,1743.0644,0.2973839087566671,1,0,0,1,0,1,0,0,0,1,0,0
13.853284671532847,105.6938,1,214.3876,0.5421977612416821,1,0,0,0,1,0,0,1,1,0,0,0
15.35,88.283,1,1797.66,0.0,1,0,0,1,0,0,0,1,0,1,0,0
17.7,182.5292,3,2736.438,0.0,1,0,0,1,0,1,0,0,0,1,0,0
15.2,175.6054,1,2451.4756,0.46993249369970697,0,1,0,1,0,0,0,1,0,1,0,0
9.8,35.0874,2,352.874,0.3570616114008686,0,1,0,0,1,0,0,0,0,1,0,0
12.867061281337046,125.5678,3,2543.356,0.4568202780039018,1,0,0,1,0,0,1,0,0,0,0,1
15.25,179.766,3,3056.022,0.0,0,1,0,1,0,0,1,0,0,0,1,0
17.6,165.6868,2,3111.9492,0.47247555279762377,1,0,0,1,0,0,0,0,0,1,0,0
7.55,121.0072,2,2082.6224,0.31393111799934803,0,1,0,1,0,0,0,1,0,1,0,0
12.277108208955223,127.102,3,3415.554,0.29691140740570754,1,0,0,0,1,0,1,0,0,0,0,1
19.7,254.7014,2,3570.0196,0.5436416584250664,0,1,0,1,0,0,0,1,0,1,0,0
13.0,65.7484,3,391.4904,0.41260517428357674,0,1,0,1,0,1,0,0,0,1,0,0
13.224769381746812,109.957,3,4504.137,0.33712096377544476,0,1,0,1,0,0,1,0,0,0,0,1
11.8,113.8834,1,1382.2008,0.5545606868992721,0,1,0,1,0,0,1,0,0,1,0,0
20.35,233.6616,1,2577.9776,0.39320630286146896,1,0,0,0,1,0,1,0,0,1,0,0
16.85,90.3488,1,996.0368,0.3315529832117984,1,0,0,1,0,0,1,0,0,1,0,0
7.63,94.0436,2,1134.5232,0.3940540243028404,1,0,1,0,0,0,0,0,0,1,0,0
15.75,195.3452,3,1761.7068,0.380029593724781,1,0,0,0,1,1,0,0,0,1,0,0
18.2,241.8196,1,4097.3332,0.2964943270946291,0,1,0,0,1,0,0,1,0,1,0,0
13.85,164.921,1,2609.936,0.2960091723174251,0,1,0,1,0,0,1,0,0,1,0,0
10.895,132.9284,2,3295.71,0.33003894551073054,1,0,0,1,0,0,0,0,0,1,0,0
15.6,242.9854,3,2175.1686,0.35613377647109973,1,0,0,1,0,0,1,0,0,0,1,0
11.3,181.466,3,3775.086,0.36260958716073344,1,0,0,0,1,1,0,0,0,1,0,0
20.0,111.6544,2,1565.9616,0.3888860035643825,1,0,0,0,1,0,0,0,0,1,0,0
19.35,112.9544,2,2908.2144,0.26527490636423223,0,1,0,1,0,0,0,0,0,1,0,0
15.6,221.5798,3,5509.495,0.44419995795525946,1,0,0,1,0,1,0,0,0,1,0,0
12.987879554655871,159.4578,1,160.4578,0.5752298614696869,1,0,0,1,0,0,0,1,1,0,0,0
10.195,118.4808,3,1640.5312,0.3561256237206176,0,1,0,1,0,0,1,0,0,0,1,0
12.987879554655871,164.8526,3,2631.2416,0.3402348953509142,1,0,0,1,0,0,1,0,0,0,0,1
9.5,183.8608,2,2572.6512,0.22182360253624817,0,1,0,1,0,0,0,1,0,1,0,0
12.277108208955223,43.3086,3,624.5204,0.3246049385086114,1,0,0,0,1,0,1,0,0,0,0,1
10.65,229.7668,1,3916.2356,0.4401451260256196,0,1,0,1,0,0,1,0,0,1,0,0
12.305705009276437,215.5218,3,4915.6014,0.43856750558957436,0,1,0,1,0,0,1,0,0,0,0,1
7.35,40.8454,3,587.2356,0.3057096509701678,1,0,0,1,0,1,0,0,0,1,0,0
15.7,179.7634,3,1817.634,0.3343703268103979,1,0,1,0,0,0,1,0,0,0,1,0
13.224769381746812,227.272,3,2289.0095915584416,0.34857694844152987,1,0,0,1,0,0,1,0,0,0,0,1
15.85,39.4164,3,154.4656,0.3514516389728777,1,0,0,1,0,0,1,0,0,0,1,0
13.8,231.1984,1,5097.3648,0.38456270583544583,0,1,0,1,0,0,0,1,0,1,0,0
9.195,79.8644,3,785.644,0.3722288235490062,0,1,0,0,1,1,0,0,0,1,0,0
9.3,248.8092,2,5976.2208,0.2525761310153417,1,0,0,1,0,0,0,0,0,1,0,0
15.1,242.9512,3,4847.024,0.3739568377463294,1,0,0,1,0,1,0,0,0,1,0,0
19.1,234.4958,3,1635.8706,0.45967189425592037,1,0,0,1,0,0,1,0,0,0,1,0
11.6,172.4106,1,4277.765,0.42595552666718234,0,1,0,1,0,0,1,0,0,1,0,0
7.27,98.6384,2,1970.768,0.3599945266657567,1,0,0,0,1,0,0,0,0,1,0,0
19.35,62.5168,1,1534.0032,0.30277957442346504,1,0,0,0,1,0,1,0,0,1,0,0
9.695,186.7898,3,561.2694,0.0,1,0,0,1,0,0,0,0,1,0,0,0
20.2,94.1462,1,832.9158,0.0,1,0,0,0,1,0,0,1,0,1,0,0
11.400327868852461,154.6998,3,3229.7958,0.15290198344249312,1,0,1,0,0,0,1,0,0,0,0,1
10.5,164.121,2,2773.057,0.48956194363569905,0,1,0,0,1,0,0,0,0,1,0,0
12.5,92.3488,3,1177.1344,0.43389064755400597,0,1,0,1,0,1,0,0,0,1,0,0
12.987879554655871,81.825,1,83.225,0.4295574028948378,1,0,0,1,0,0,0,1,1,0,0,0
17.75,256.0672,3,2045.3376,0.3121333017118778,1,0,0,1,0,1,0,0,0,1,0,0
9.0,264.8884,2,2914.8724,0.4120084635519029,1,0,0,0,1,0,0,0,0,1,0,0
17.85,190.4188,1,952.094,0.33586006963810255,1,0,1,0,0,0,1,0,0,1,0,0
12.305705009276437,41.548,1,79.896,0.6172609006181566,0,1,0,1,0,0,0,1,1,0,0,0
4.61,175.2396,3,2093.2752,0.4975236853112507,1,0,1,0,0,0,1,0,0,0,1,0
8.75,186.8556,3,2289.0095915584416,0.4208996174214531,0,1,0,1,0,1,0,0,0,1,0,0
7.155,35.2874,2,388.1614,0.5530276084478061,0,1,0,1,0,0,0,0,0,1,0,0
12.81734421364985,182.0608,3,2158.9779105882353,0.0,0,1,0,1,0,0,1,0,0,0,0,1
12.3,71.338,2,1098.57,0.21126680981509302,1,0,0,0,1,0,0,0,0,1,0,0
7.93,44.9086,3,802.9548,0.41423077520726226,1,0,0,0,1,1,0,0,0,1,0,0
8.01,34.9532,2,539.298,0.4125878473448992,1,0,1,0,0,0,0,1,0,1,0,0
9.8,217.185,3,432.77,0.3521324290798213,1,0,0,1,0,0,0,0,1,0,0,0
12.81734421364985,199.3426,1,395.4852,0.38954343239979017,0,1,0,1,0,0,0,1,1,0,0,0
5.0,190.453,3,379.506,0.0,1,0,1,0,0,0,0,0,1,0,0,0
19.6,150.9024,3,303.6048,0.3484957372986851,1,0,0,0,1,0,0,0,1,0,0,0
16.5,36.3506,1,872.8638,0.23305007304895775,1,0,0,0,1,0,1,0,0,1,0,0
12.6,61.0194,1,1052.6298,0.3655765579769208,1,0,0,1,0,0,1,0,0,1,0,0
14.1,140.2496,2,2681.8424,0.4484473684700783,1,0,0,1,0,0,0,0,0,1,0,0
6.38,144.947,1,3435.528,0.24763718409119162,1,0,0,0,1,0,1,0,0,1,0,0
20.25,194.2794,1,4291.7468,0.0,0,1,0,1,0,0,1,0,0,1,0,0
12.81734421364985,159.7578,3,641.8312,0.537793895016218,1,0,0,1,0,0,1,0,0,0,0,1
12.3,190.853,1,4364.319,0.37444849063073443,1,0,0,0,1,0,0,1,0,1,0,0
15.6,114.8518,1,2163.1842,0.5567723392122832,1,0,0,1,0,0,0,1,0,1,0,0
15.0,229.4694,2,5937.6044,0.49168675253893546,1,0,0,1,0,0,0,1,0,1,0,0
11.6,98.4042,1,1388.8588,0.33513152034940136,1,0,0,0,1,0,1,0,0,1,0,0
12.305705009276437,164.7184,1,495.3552,0.2760306711696354,0,1,0,1,0,0,0,1,1,0,0,0
13.853284671532847,83.9908,1,167.7816,0.4120657552069864,1,0,0,0,1,0,0,1,1,0,0,0
17.85,193.3794,2,4291.7468,0.4447343699398876,1,0,0,1,0,0,0,0,0,1,0,0
14.8,108.757,2,1867.569,0.3527273907980197,0,1,0,1,0,0,0,1,0,1,0,0
7.905,229.9694,1,4567.388,0.4003413398848523,1,0,1,0,0,0,1,0,0,1,0,0
13.42606890459364,51.235,1,49.935,0.0,1,0,0,1,0,0,0,1,1,0,0,0
12.277108208955223,165.5868,3,5404.9644,0.0,0,1,0,0,1,0,1,0,0,0,0,1
11.8,101.9674,2,1731.7458,0.29595047259971546,0,1,0,1,0,0,0,1,0,1,0,0
14.0,103.2332,1,1845.5976,0.2873838098861071,1,0,0,0,1,0,0,1,0,1,0,0
14.85,123.0072,1,1960.1152,0.37779251978867806,0,1,0,0,1,0,1,0,0,1,0,0
7.39,143.447,3,2290.352,0.49429647089441,1,0,0,0,1,0,1,0,0,0,1,0
15.0,229.9694,3,4339.0186,0.4915813109064465,1,0,0,1,0,1,0,0,0,1,0,0
12.305705009276437,179.4344,3,6066.7696,0.32622511644548396,1,0,0,1,0,0,1,0,0,0,0,1
19.7,108.0912,2,1965.4416,0.34711380521357127,1,0,0,1,0,0,0,0,0,1,0,0
10.8,98.4042,3,99.2042,0.5481752940107332,1,0,0,1,0,0,0,0,1,0,0,0
13.14231395348837,184.0608,3,6431.628,0.5586362949130987,1,0,0,0,1,0,1,0,0,0,0,1
12.277108208955223,122.4098,3,3735.8038,0.18464721666208606,0,1,0,0,1,0,1,0,0,0,0,1
12.867061281337046,189.1214,3,2261.0568,0.45381699041532186,0,1,0,1,0,0,1,0,0,0,0,1
13.224769381746812,211.3586,1,422.1172,0.4072031838088624,1,0,0,1,0,0,0,1,1,0,0,0
9.6,165.3158,3,334.2316,0.5442172113685854,1,0,1,0,0,0,0,0,1,0,0,0
10.695,59.6904,1,937.4464,0.37632860401200596,1,0,0,1,0,0,0,1,0,1,0,0
21.1,62.9168,2,1086.5856,0.5445460057823386,0,1,0,1,0,0,0,1,0,1,0,0
13.42606890459364,98.3042,1,198.4084,0.34688563253938187,1,0,0,1,0,0,0,1,1,0,0,0
11.847459893048129,147.3102,1,291.6204,0.6742646572814417,1,0,1,0,0,0,0,1,1,0,0,0
6.135,111.286,3,2263.72,0.42961521915331213,1,0,1,0,0,0,1,0,0,0,1,0
16.2,43.3454,2,922.7988,0.35429440488164804,1,0,0,1,0,0,0,0,0,1,0,0
15.7,253.4724,2,2013.3792,0.41948557009087717,1,0,0,0,1,0,0,0,0,1,0,0
17.2,164.4184,2,2641.8944,0.22945058528569565,0,1,0,1,0,0,0,0,0,1,0,0
12.15,150.4708,1,2257.062,0.305806340790196,1,0,0,0,1,0,0,1,0,1,0,0
13.224769381746812,257.133,3,2289.0095915584416,0.4253301388689915,0,1,0,1,0,0,1,0,0,0,0,1
8.63,114.7518,3,455.4072,0.380488796196798,0,1,0,1,0,0,0,0,1,0,0,0
15.0,182.5266,3,1290.9862,0.545240540230208,0,1,0,1,0,0,1,0,0,0,1,0
12.867061281337046,34.619,1,36.619,0.2906215286593503,1,0,0,1,0,0,0,1,1,0,0,0
12.277108208955223,108.5596,3,1725.7536,0.4915704107012445,1,0,0,0,1,0,1,0,0,0,0,1
8.975,86.6224,2,1619.2256,0.375240914231448,0,1,0,1,0,0,0,0,0,1,0,0
12.15,64.7826,2,904.1564,0.3358705330758461,1,0,0,1,0,0,0,1,0,1,0,0
6.895,143.7812,2,1994.7368,0.2826767985112337,1,0,0,1,0,0,0,0,0,1,0,0
12.987879554655871,92.5488,3,2625.9152,0.33084556036985624,1,0,0,1,0,0,1,0,0,0,0,1
8.325,39.3138,2,974.7312,0.30995908929427896,1,0,0,1,0,0,0,1,0,1,0,0
8.785,153.1656,2,1853.5872,0.2745441218256406,1,0,1,0,0,0,0,0,0,1,0,0
13.42606890459364,172.6764,3,6183.9504,0.3477049095980961,1,0,0,1,0,0,1,0,0,0,0,1
19.35,163.9184,2,3137.2496,0.39688539859087335,0,1,0,0,1,0,0,1,0,1,0,0
17.5,144.8102,3,291.6204,0.2328210910242092,0,1,0,1,0,0,0,0,1,0,0,0
16.75,72.4038,2,739.038,0.2049990085218754,0,1,0,1,0,0,0,0,0,1,0,0
8.895,161.5236,2,1772.3596,0.5162888220916867,0,1,0,1,0,0,0,1,0,1,0,0
7.71,122.4756,1,605.878,0.362383099205821,0,1,0,1,0,0,0,1,0,1,0,0
13.384736495388669,142.7786,1,144.4786,0.3703355052749644,1,0,0,0,1,0,0,1,1,0,0,0
15.7,124.1046,1,1120.5414,0.33579811485661243,0,1,0,1,0,0,0,1,0,1,0,0
16.7,217.685,2,2163.85,0.41320846333500394,1,0,0,1,0,0,0,0,0,1,0,0
20.35,76.1328,1,772.328,0.27731476857490406,1,0,0,0,1,0,0,1,0,1,0,0
12.5,100.1384,2,2167.8448,0.2666315809742084,1,0,0,0,1,0,0,0,0,1,0,0
